,importance,feature,round
horizontal saccade_sum,0.5672901373525303,horizontal saccade_sum,0;0
Fixation Duration_sum,0.1218209860206304,Fixation Duration_sum,0;0
fixation_NumberOfPupilPeaks_sum,0.0529023927202658,fixation_NumberOfPupilPeaks_sum,0;0
fixation_PupilSize_min_sum,0.0512928022361984,fixation_PupilSize_min_sum,0;0
fixation_PupilSize_std_sum,0.0373260347791798,fixation_PupilSize_std_sum,0;0
Sub-scanAverageWeightedDegree_sum,0.0365530119023077,Sub-scanAverageWeightedDegree_sum,0;0
saccadic amplitude_sum,0.0323639490778026,saccadic amplitude_sum,0;0
Fixation Count_sum,0.0258306314940858,Fixation Count_sum,0;0
fixation_PupilPeaksAmplitude_max_sum,0.0247593238545138,fixation_PupilPeaksAmplitude_max_sum,0;0
Fixation Count 250_sum,0.0176673701394594,Fixation Count 250_sum,0;0
fixation_PupilPeaksAmplitude_median_sum,0.01590815115536,fixation_PupilPeaksAmplitude_median_sum,0;0
fixation_PupilSize_mean_sum,0.0109925162556741,fixation_PupilSize_mean_sum,0;0
Fixation Duration 250_sum,0.0052926930119912,Fixation Duration 250_sum,0;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,0;0
fixation_PupilSize_sum_sum,0.0,fixation_PupilSize_sum_sum,0;0
fixation_PupilPeaksAmplitude_min_sum,0.0,fixation_PupilPeaksAmplitude_min_sum,0;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,0;0
fixation_PupilSize_max_sum,0.0,fixation_PupilSize_max_sum,0;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,0;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,0;0
horizontal saccade_sum,0.6295005880808537,horizontal saccade_sum,1;0
Sub-scanNtranstions_sum,0.0412207207333142,Sub-scanNtranstions_sum,1;0
Fixation Duration_sum,0.0348409385525296,Fixation Duration_sum,1;0
Sub-scanNUniqueVisits_sum,0.0325676664084885,Sub-scanNUniqueVisits_sum,1;0
fixation_PupilSize_std_sum,0.0289320194824604,fixation_PupilSize_std_sum,1;0
Fixation Count_sum,0.0279370166412851,Fixation Count_sum,1;0
Sub-scanDensity_sum,0.0271327000867615,Sub-scanDensity_sum,1;0
Fixation Count 250_sum,0.0268096917523953,Fixation Count 250_sum,1;0
fixation_PupilPeaksAmplitude_sum_sum,0.0232869347701162,fixation_PupilPeaksAmplitude_sum_sum,1;0
fixation_NumberOfPupilPeaks_sum,0.0193861648044093,fixation_NumberOfPupilPeaks_sum,1;0
fixation_PupilPeaksAmplitude_max_sum,0.0188036868420516,fixation_PupilPeaksAmplitude_max_sum,1;0
Sub-scanAverageWeightedDegree_sum,0.0186052800594936,Sub-scanAverageWeightedDegree_sum,1;0
saccadic amplitude_sum,0.0145353750464793,saccadic amplitude_sum,1;0
fixation_PupilSize_min_sum,0.0122097150390426,fixation_PupilSize_min_sum,1;0
fixation_PupilSize_median_sum,0.0109015312848595,fixation_PupilSize_median_sum,1;0
fixation_PupilPeaksAmplitude_mean_sum,0.0096902500309862,fixation_PupilPeaksAmplitude_mean_sum,1;0
fixation_PupilSize_mean_sum,0.0096902500309862,fixation_PupilSize_mean_sum,1;0
Fixation Duration 250_sum,0.0093026400297468,Fixation Duration 250_sum,1;0
non-horizontal saccade_sum,0.0046468303237393,non-horizontal saccade_sum,1;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,1;0
horizontal saccade_sum,0.6523248543667979,horizontal saccade_sum,2;0
Sub-scanDensity_sum,0.0491928276734844,Sub-scanDensity_sum,2;0
fixation_NumberOfPupilPeaks_sum,0.0457438797519769,fixation_NumberOfPupilPeaks_sum,2;0
Sub-scanNtranstions_sum,0.0406650008741641,Sub-scanNtranstions_sum,2;0
Sub-scanAverageWeightedDegree_sum,0.0341292476284359,Sub-scanAverageWeightedDegree_sum,2;0
Fixation Duration 250_sum,0.0320937122556555,Fixation Duration 250_sum,2;0
saccadic amplitude_sum,0.0292752681416648,saccadic amplitude_sum,2;0
fixation_PupilSize_std_sum,0.0261926966001592,fixation_PupilSize_std_sum,2;0
fixation_PupilSize_mean_sum,0.0235302259593757,fixation_PupilSize_mean_sum,2;0
fixation_PupilPeaksAmplitude_mean_sum,0.0167326051266672,fixation_PupilPeaksAmplitude_mean_sum,2;0
fixation_PupilSize_median_sum,0.0117651129796878,fixation_PupilSize_median_sum,2;0
fixation_PupilPeaksAmplitude_min_sum,0.0107846868980472,fixation_PupilPeaksAmplitude_min_sum,2;0
fixation_PupilPeaksAmplitude_median_sum,0.0100843825540181,fixation_PupilPeaksAmplitude_median_sum,2;0
non-horizontal saccade_sum,0.0099930385091448,non-horizontal saccade_sum,2;0
fixation_PupilPeaksAmplitude_max_sum,0.0040609693949774,fixation_PupilPeaksAmplitude_max_sum,2;0
Fixation Duration_sum,0.0034314912857423,Fixation Duration_sum,2;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,2;0
fixation_PupilSize_sum_sum,0.0,fixation_PupilSize_sum_sum,2;0
fixation_PupilSize_max_sum,0.0,fixation_PupilSize_max_sum,2;0
Fixation Count_sum,0.0,Fixation Count_sum,2;0
horizontal saccade_sum,0.6075661562453253,horizontal saccade_sum,3;0
Fixation Duration_sum,0.0972272951060491,Fixation Duration_sum,3;0
Sub-scanNUniqueVisits_sum,0.065790941094147,Sub-scanNUniqueVisits_sum,3;0
fixation_PupilPeaksAmplitude_std_sum,0.0507318591743663,fixation_PupilPeaksAmplitude_std_sum,3;0
fixation_PupilSize_min_sum,0.0503737557401128,fixation_PupilSize_min_sum,3;0
fixation_PupilSize_std_sum,0.0424256407363741,fixation_PupilSize_std_sum,3;0
fixation_PupilPeaksAmplitude_median_sum,0.0347217062263501,fixation_PupilPeaksAmplitude_median_sum,3;0
Fixation Duration 250_sum,0.0178784271480214,Fixation Duration 250_sum,3;0
Sub-scanDensity_sum,0.0115872536434342,Sub-scanDensity_sum,3;0
Fixation Count_sum,0.0111971104231166,Fixation Count_sum,3;0
fixation_NumberOfPupilPeaks_sum,0.0104998544627027,fixation_NumberOfPupilPeaks_sum,3;0
fixation_PupilSize_sum_sum,0.0,fixation_PupilSize_sum_sum,3;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,3;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,3;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,3;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,3;0
Fixation Count 250_sum,0.0,Fixation Count 250_sum,3;0
saccadic amplitude_sum,0.0,saccadic amplitude_sum,3;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,3;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,3;0
horizontal saccade_sum,0.5649744446230576,horizontal saccade_sum,4;0
Fixation Duration_sum,0.1177645910603024,Fixation Duration_sum,4;0
saccadic amplitude_sum,0.0630966994369308,saccadic amplitude_sum,4;0
non-horizontal saccade_sum,0.0490418862488661,non-horizontal saccade_sum,4;0
Sub-scanNUniqueVisits_sum,0.0465657608072468,Sub-scanNUniqueVisits_sum,4;0
fixation_NumberOfPupilPeaks_sum,0.0455940965396993,fixation_NumberOfPupilPeaks_sum,4;0
fixation_PupilSize_max_sum,0.0244381378282307,fixation_PupilSize_max_sum,4;0
fixation_PupilPeaksAmplitude_mean_sum,0.0213193659530088,fixation_PupilPeaksAmplitude_mean_sum,4;0
Fixation Count 250_sum,0.0192842707258342,Fixation Count 250_sum,4;0
fixation_PupilSize_std_sum,0.0157575070067177,fixation_PupilSize_std_sum,4;0
Sub-scanNtranstions_sum,0.0123757536255499,Sub-scanNtranstions_sum,4;0
Fixation Count_sum,0.0106639146886824,Fixation Count_sum,4;0
IsfixationInSpatialTemporalCluster_sum,0.0091235714558727,IsfixationInSpatialTemporalCluster_sum,4;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,4;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,4;0
SpaceTimeCluster_countUniqueClusters,0.0,SpaceTimeCluster_countUniqueClusters,4;0
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,4;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,4;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,4;0
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,4;0
horizontal saccade_sum,0.5747901669421365,horizontal saccade_sum,5;0
Fixation Duration_sum,0.0788475625516487,Fixation Duration_sum,5;0
fixation_PupilSize_min_sum,0.0730761990562946,fixation_PupilSize_min_sum,5;0
Fixation Duration 250_sum,0.0426246420493872,Fixation Duration 250_sum,5;0
Fixation Count_sum,0.0365639573763839,Fixation Count_sum,5;0
fixation_PupilPeaksAmplitude_min_sum,0.0299722885750682,fixation_PupilPeaksAmplitude_min_sum,5;0
fixation_NumberOfPupilPeaks_sum,0.0268391990795108,fixation_NumberOfPupilPeaks_sum,5;0
saccadic amplitude_sum,0.0263354227740242,saccadic amplitude_sum,5;0
IsfixationInSpatialTemporalCluster_sum,0.0257677006640458,IsfixationInSpatialTemporalCluster_sum,5;0
no saccade_sum,0.021960378130977,no saccade_sum,5;0
fixation_PupilSize_max_sum,0.0197133267686806,fixation_PupilSize_max_sum,5;0
fixation_PupilPeaksAmplitude_max_sum,0.0157982960274248,fixation_PupilPeaksAmplitude_max_sum,5;0
fixation_PupilPeaksAmplitude_median_sum,0.0144938495664448,fixation_PupilPeaksAmplitude_median_sum,5;0
fixation_PupilSize_mean_sum,0.0057975398265779,fixation_PupilSize_mean_sum,5;0
fixation_PupilPeaksAmplitude_mean_sum,0.0050728473482556,fixation_PupilPeaksAmplitude_mean_sum,5;0
fixation_PupilSize_sum_sum,0.0023466232631386,fixation_PupilSize_sum_sum,5;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,5;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,5;0
SpaceTimeCluster_countUniqueClusters,0.0,SpaceTimeCluster_countUniqueClusters,5;0
Fixation Count 250_sum,0.0,Fixation Count 250_sum,5;0
horizontal saccade_sum,0.614740630525883,horizontal saccade_sum,6;0
Sub-scanNUniqueVisits_sum,0.0860140341020335,Sub-scanNUniqueVisits_sum,6;0
Fixation Count_sum,0.068969897217405,Fixation Count_sum,6;0
Fixation Count 250_sum,0.0538916333866136,Fixation Count 250_sum,6;0
fixation_PupilSize_std_sum,0.0369095564686158,fixation_PupilSize_std_sum,6;0
Sub-scanAverageWeightedDegree_sum,0.0361307894012487,Sub-scanAverageWeightedDegree_sum,6;0
fixation_NumberOfPupilPeaks_sum,0.0311010881946892,fixation_NumberOfPupilPeaks_sum,6;0
saccadic amplitude_sum,0.0196619031073688,saccadic amplitude_sum,6;0
Fixation Duration 250_sum,0.0157584855353403,Fixation Duration 250_sum,6;0
fixation_PupilSize_median_sum,0.0106592750340848,fixation_PupilSize_median_sum,6;0
fixation_PupilSize_max_sum,0.0093026400297468,fixation_PupilSize_max_sum,6;0
fixation_PupilSize_mean_sum,0.0073998272963895,fixation_PupilSize_mean_sum,6;0
Sub-scanDensity_sum,0.0058141500185917,Sub-scanDensity_sum,6;0
fixation_PupilSize_min_sum,0.0022149142927968,fixation_PupilSize_min_sum,6;0
fixation_PupilSize_sum_sum,0.0014311753891918,fixation_PupilSize_sum_sum,6;0
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,6;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,6;0
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,6;0
fixation_PupilPeaksAmplitude_mean_sum,0.0,fixation_PupilPeaksAmplitude_mean_sum,6;0
Fixation Duration_sum,0.0,Fixation Duration_sum,6;0
horizontal saccade_sum,0.5809999403679211,horizontal saccade_sum,7;0
Fixation Duration_sum,0.0885220874433953,Fixation Duration_sum,7;0
Fixation Count_sum,0.0439644500282534,Fixation Count_sum,7;0
saccadic amplitude_sum,0.039644716941148,saccadic amplitude_sum,7;0
Fixation Count 250_sum,0.0331809012194569,Fixation Count 250_sum,7;0
fixation_PupilSize_std_sum,0.029213673818222,fixation_PupilSize_std_sum,7;0
Sub-scanNtranstions_sum,0.0273935808513532,Sub-scanNtranstions_sum,7;0
Fixation Duration 250_sum,0.0265637497277644,Fixation Duration 250_sum,7;0
fixation_PupilSize_min_sum,0.0263050527174729,fixation_PupilSize_min_sum,7;0
Sub-scanEntropy_sum,0.0244521454354681,Sub-scanEntropy_sum,7;0
fixation_NumberOfPupilPeaks_sum,0.0230220359991506,fixation_NumberOfPupilPeaks_sum,7;0
fixation_PupilSize_sum_sum,0.0151604787161702,fixation_PupilSize_sum_sum,7;0
fixation_PupilPeaksAmplitude_max_sum,0.0124257160903693,fixation_PupilPeaksAmplitude_max_sum,7;0
fixation_PupilPeaksAmplitude_median_sum,0.0111065778140441,fixation_PupilPeaksAmplitude_median_sum,7;0
Sub-scanDensity_sum,0.0102252950092341,Sub-scanDensity_sum,7;0
fixation_PupilSize_median_sum,0.0047652889217137,fixation_PupilSize_median_sum,7;0
fixation_PupilPeaksAmplitude_mean_sum,0.0030543088988621,fixation_PupilPeaksAmplitude_mean_sum,7;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,7;0
Sub-scanAverageWeightedDegree_sum,0.0,Sub-scanAverageWeightedDegree_sum,7;0
Sub-scanNUniqueVisits_sum,0.0,Sub-scanNUniqueVisits_sum,7;0
horizontal saccade_sum,0.6431836762682835,horizontal saccade_sum,8;0
Fixation Duration_sum,0.0839580065058931,Fixation Duration_sum,8;0
fixation_PupilSize_min_sum,0.0496794068504595,fixation_PupilSize_min_sum,8;0
Sub-scanNtranstions_sum,0.0326734975056304,Sub-scanNtranstions_sum,8;0
fixation_PupilPeaksAmplitude_mean_sum,0.0238719403873668,fixation_PupilPeaksAmplitude_mean_sum,8;0
fixation_PupilPeaksAmplitude_median_sum,0.0227942233850057,fixation_PupilPeaksAmplitude_median_sum,8;0
fixation_NumberOfPupilPeaks_sum,0.0225279106858054,fixation_NumberOfPupilPeaks_sum,8;0
fixation_PupilSize_std_sum,0.0201508435743042,fixation_PupilSize_std_sum,8;0
Sub-scanAverageWeightedDegree_sum,0.017948929340896,Sub-scanAverageWeightedDegree_sum,8;0
fixation_PupilSize_mean_sum,0.0118003341687552,fixation_PupilSize_mean_sum,8;0
Fixation Count 250_sum,0.0107888769542904,Fixation Count 250_sum,8;0
fixation_PupilPeaksAmplitude_sum_sum,0.0106203007518797,fixation_PupilPeaksAmplitude_sum_sum,8;0
Sub-scanDensity_sum,0.0104039612921191,Sub-scanDensity_sum,8;0
fixation_PupilSize_sum_sum,0.010209641042363,fixation_PupilSize_sum_sum,8;0
fixation_PupilPeaksAmplitude_min_sum,0.0101145721446473,fixation_PupilPeaksAmplitude_min_sum,8;0
saccadic amplitude_sum,0.009833611807296,saccadic amplitude_sum,8;0
fixation_PupilSize_max_sum,0.0094402673350041,fixation_PupilSize_max_sum,8;0
Fixation Duration 250_sum,0.0,Fixation Duration 250_sum,8;0
fixation_PupilSize_median_sum,0.0,fixation_PupilSize_median_sum,8;0
Fixation Count_sum,0.0,Fixation Count_sum,8;0
horizontal saccade_sum,0.5781757383390173,horizontal saccade_sum,9;0
Fixation Duration_sum,0.0597907218605513,Fixation Duration_sum,9;0
Sub-scanNtranstions_sum,0.0461077102363386,Sub-scanNtranstions_sum,9;0
fixation_PupilSize_std_sum,0.0460545485970319,fixation_PupilSize_std_sum,9;0
saccadic amplitude_sum,0.0447366543097199,saccadic amplitude_sum,9;0
fixation_PupilSize_median_sum,0.0360030058843566,fixation_PupilSize_median_sum,9;0
Fixation Duration 250_sum,0.0245163325783952,Fixation Duration 250_sum,9;0
fixation_PupilPeaksAmplitude_min_sum,0.023921074362206,fixation_PupilPeaksAmplitude_min_sum,9;0
Fixation Count 250_sum,0.023256600074367,Fixation Count 250_sum,9;0
IsfixationInSpatialTemporalCluster_sum,0.023256600074367,IsfixationInSpatialTemporalCluster_sum,9;0
Sub-scanAverageWeightedDegree_sum,0.023256600074367,Sub-scanAverageWeightedDegree_sum,9;0
fixation_PupilPeaksAmplitude_sum_sum,0.0199342286351717,fixation_PupilPeaksAmplitude_sum_sum,9;0
fixation_PupilPeaksAmplitude_mean_sum,0.0156069291466801,fixation_PupilPeaksAmplitude_mean_sum,9;0
fixation_PupilPeaksAmplitude_median_sum,0.0148627263500471,fixation_PupilPeaksAmplitude_median_sum,9;0
Sub-scanDensity_sum,0.0127683294525936,Sub-scanDensity_sum,9;0
Fixation Count_sum,0.007752200024789,Fixation Count_sum,9;0
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,9;0
fixation_PupilSize_min_sum,0.0,fixation_PupilSize_min_sum,9;0
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,9;0
fixation_NumberOfPupilPeaks_sum,0.0,fixation_NumberOfPupilPeaks_sum,9;0
horizontal saccade_sum,0.5509324476294459,horizontal saccade_sum,0;1
Fixation Duration_sum,0.0877030717207599,Fixation Duration_sum,0;1
fixation_NumberOfPupilPeaks_sum,0.0474948257905651,fixation_NumberOfPupilPeaks_sum,0;1
saccadic amplitude_sum,0.0403174008683819,saccadic amplitude_sum,0;1
Sub-scanAverageWeightedDegree_sum,0.0378947792762329,Sub-scanAverageWeightedDegree_sum,0;1
fixation_PupilSize_std_sum,0.0348872203177428,fixation_PupilSize_std_sum,0;1
fixation_PupilSize_min_sum,0.0334812269487191,fixation_PupilSize_min_sum,0;1
fixation_PupilSize_max_sum,0.0329713593748681,fixation_PupilSize_max_sum,0;1
Fixation Count_sum,0.0319813040225836,Fixation Count_sum,0;1
fixation_PupilSize_sum_sum,0.0197521581732108,fixation_PupilSize_sum_sum,0;1
non-horizontal saccade_sum,0.0187320753525739,non-horizontal saccade_sum,0;1
fixation_PupilPeaksAmplitude_mean_sum,0.0177954715849452,fixation_PupilPeaksAmplitude_mean_sum,0;1
Fixation Count 250_sum,0.0164440731458275,Fixation Count 250_sum,0;1
fixation_PupilPeaksAmplitude_std_sum,0.0097556390977443,fixation_PupilPeaksAmplitude_std_sum,0;1
fixation_PupilPeaksAmplitude_median_sum,0.0092497911445279,fixation_PupilPeaksAmplitude_median_sum,0;1
fixation_PupilPeaksAmplitude_min_sum,0.0077081592871066,fixation_PupilPeaksAmplitude_min_sum,0;1
Fixation Duration 250_sum,0.0028989962647636,Fixation Duration 250_sum,0;1
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,0;1
fixation_PupilPeaksAmplitude_max_sum,0.0,fixation_PupilPeaksAmplitude_max_sum,0;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,0;1
horizontal saccade_sum,0.5920299574797782,horizontal saccade_sum,1;1
Fixation Count_sum,0.1070362896741295,Fixation Count_sum,1;1
Sub-scanNtranstions_sum,0.0600697424002483,Sub-scanNtranstions_sum,1;1
Sub-scanNUniqueVisits_sum,0.0493541417732703,Sub-scanNUniqueVisits_sum,1;1
fixation_PupilPeaksAmplitude_sum_sum,0.0390716445029288,fixation_PupilPeaksAmplitude_sum_sum,1;1
fixation_PupilPeaksAmplitude_max_sum,0.0282095926618267,fixation_PupilPeaksAmplitude_max_sum,1;1
Sub-scanDensity_sum,0.0218945439511305,Sub-scanDensity_sum,1;1
Sub-scanAverageWeightedDegree_sum,0.0167251198586762,Sub-scanAverageWeightedDegree_sum,1;1
Fixation Duration 250_sum,0.0163626793380368,Fixation Duration 250_sum,1;1
Fixation Count 250_sum,0.0149506714763788,Fixation Count 250_sum,1;1
fixation_PupilSize_sum_sum,0.0143137868115051,fixation_PupilSize_sum_sum,1;1
fixation_PupilPeaksAmplitude_mean_sum,0.0139539600446202,fixation_PupilPeaksAmplitude_mean_sum,1;1
fixation_PupilSize_min_sum,0.0110997409445842,fixation_PupilSize_min_sum,1;1
fixation_PupilPeaksAmplitude_min_sum,0.0102768090680125,fixation_PupilPeaksAmplitude_min_sum,1;1
non-horizontal saccade_sum,0.0046513200148734,non-horizontal saccade_sum,1;1
fixation_PupilPeaksAmplitude_median_sum,0.0,fixation_PupilPeaksAmplitude_median_sum,1;1
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,1;1
saccadic amplitude_sum,0.0,saccadic amplitude_sum,1;1
fixation_NumberOfPupilPeaks_sum,0.0,fixation_NumberOfPupilPeaks_sum,1;1
Fixation Duration_sum,0.0,Fixation Duration_sum,1;1
horizontal saccade_sum,0.5532836093382855,horizontal saccade_sum,2;1
non-horizontal saccade_mean,0.0999434269689735,non-horizontal saccade_mean,2;1
Fixation Duration_sum,0.0960337315195663,Fixation Duration_sum,2;1
fixation_PupilSize_std_sum,0.0690086072038641,fixation_PupilSize_std_sum,2;1
Fixation Duration 250_sum,0.0357788660523438,Fixation Duration 250_sum,2;1
Sub-scanDensity_sum,0.0234606123151014,Sub-scanDensity_sum,2;1
non-horizontal saccade_sum,0.0166179337231968,non-horizontal saccade_sum,2;1
fixation_PupilPeaksAmplitude_min_sum,0.0146628826969384,fixation_PupilPeaksAmplitude_min_sum,2;1
Sub-scanNtranstions_sum,0.0146247972873359,Sub-scanNtranstions_sum,2;1
Fixation Count 250_sum,0.0142253236577282,Fixation Count 250_sum,2;1
fixation_PupilPeaksAmplitude_mean_sum,0.0133496472470875,fixation_PupilPeaksAmplitude_mean_sum,2;1
fixation_PupilSize_sum_sum,0.0107527806444215,fixation_PupilSize_sum_sum,2;1
fixation_PupilSize_median_sum,0.007928818050937,fixation_PupilSize_median_sum,2;1
fixation_PupilSize_mean_sum,0.0078202041050338,fixation_PupilSize_mean_sum,2;1
fixation_PupilPeaksAmplitude_median_sum,0.0078202041050338,fixation_PupilPeaksAmplitude_median_sum,2;1
Sub-scanAverageWeightedDegree_sum,0.0075091732599472,Sub-scanAverageWeightedDegree_sum,2;1
Fixation Count_sum,0.0071793818242046,Fixation Count_sum,2;1
fixation_NumberOfPupilPeaks_sum,0.0,fixation_NumberOfPupilPeaks_sum,2;1
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,2;1
saccadic amplitude_sum,0.0,saccadic amplitude_sum,2;1
horizontal saccade_sum,0.6358331648147882,horizontal saccade_sum,3;1
Fixation Duration 250_sum,0.0669497065844446,Fixation Duration 250_sum,3;1
Sub-scanNUniqueVisits_sum,0.058972405198972,Sub-scanNUniqueVisits_sum,3;1
fixation_PupilPeaksAmplitude_min_sum,0.0354427398961811,fixation_PupilPeaksAmplitude_min_sum,3;1
saccadic amplitude_sum,0.0267333442589789,saccadic amplitude_sum,3;1
fixation_PupilPeaksAmplitude_mean_sum,0.0250553331974834,fixation_PupilPeaksAmplitude_mean_sum,3;1
fixation_PupilSize_min_sum,0.0210012989604649,fixation_PupilSize_min_sum,3;1
fixation_NumberOfPupilPeaks_sum,0.0196579781542841,fixation_NumberOfPupilPeaks_sum,3;1
Sub-scanAverageWeightedDegree_sum,0.0178898923838195,Sub-scanAverageWeightedDegree_sum,3;1
Fixation Count_sum,0.0169613712123833,Fixation Count_sum,3;1
Fixation Duration_sum,0.0166163121628708,Fixation Duration_sum,3;1
fixation_PupilSize_std_sum,0.0152514733241438,fixation_PupilSize_std_sum,3;1
fixation_PupilSize_sum_sum,0.0137259651429691,fixation_PupilSize_sum_sum,3;1
Sub-scanNtranstions_sum,0.0120155350631912,Sub-scanNtranstions_sum,3;1
fixation_PupilSize_median_sum,0.0116462734546405,fixation_PupilSize_median_sum,3;1
fixation_PupilPeaksAmplitude_sum_sum,0.004575321714323,fixation_PupilPeaksAmplitude_sum_sum,3;1
fixation_PupilPeaksAmplitude_median_sum,0.0016718844760609,fixation_PupilPeaksAmplitude_median_sum,3;1
fixation_PupilSize_mean_sum,0.0,fixation_PupilSize_mean_sum,3;1
Fixation Count 250_sum,0.0,Fixation Count 250_sum,3;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,3;1
horizontal saccade_sum,0.6072838239734418,horizontal saccade_sum,4;1
Fixation Duration_sum,0.0682920253838748,Fixation Duration_sum,4;1
fixation_NumberOfPupilPeaks_sum,0.0470423473408014,fixation_NumberOfPupilPeaks_sum,4;1
Fixation Count_sum,0.0396018703228734,Fixation Count_sum,4;1
fixation_PupilPeaksAmplitude_mean_sum,0.032935028015377,fixation_PupilPeaksAmplitude_mean_sum,4;1
non-horizontal saccade_sum,0.0325537205673029,non-horizontal saccade_sum,4;1
Sub-scanNUniqueVisits_sum,0.0278145305819891,Sub-scanNUniqueVisits_sum,4;1
fixation_PupilPeaksAmplitude_max_sum,0.0245732175556736,fixation_PupilPeaksAmplitude_max_sum,4;1
IsfixationInSpatialTemporalCluster_sum,0.0236682615629983,IsfixationInSpatialTemporalCluster_sum,4;1
Sub-scanAverageWeightedDegree_sum,0.0228908972768621,Sub-scanAverageWeightedDegree_sum,4;1
fixation_PupilPeaksAmplitude_std_sum,0.0206062754069133,fixation_PupilPeaksAmplitude_std_sum,4;1
fixation_PupilSize_min_sum,0.0143797319840876,fixation_PupilSize_min_sum,4;1
saccadic amplitude_sum,0.0126742981218415,saccadic amplitude_sum,4;1
fixation_PupilPeaksAmplitude_median_sum,0.0109161793372319,fixation_PupilPeaksAmplitude_median_sum,4;1
Fixation Duration 250_sum,0.0079390395179868,Fixation Duration 250_sum,4;1
fixation_PupilSize_std_sum,0.0068287530507436,fixation_PupilSize_std_sum,4;1
fixation_PupilPeaksAmplitude_sum_sum,0.0,fixation_PupilPeaksAmplitude_sum_sum,4;1
SpaceTimeCluster_countUniqueClusters,0.0,SpaceTimeCluster_countUniqueClusters,4;1
Fixation Count 250_sum,0.0,Fixation Count 250_sum,4;1
Sub-scanDensity_sum,0.0,Sub-scanDensity_sum,4;1
horizontal saccade_sum,0.5943946334145911,horizontal saccade_sum,5;1
Fixation Duration_sum,0.0814325562976036,Fixation Duration_sum,5;1
non-horizontal saccade_sum,0.0670929724703211,non-horizontal saccade_sum,5;1
fixation_PupilPeaksAmplitude_median_sum,0.0322888986856598,fixation_PupilPeaksAmplitude_median_sum,5;1
saccadic amplitude_sum,0.0321769475930492,saccadic amplitude_sum,5;1
Fixation Duration 250_sum,0.0312696500280845,Fixation Duration 250_sum,5;1
fixation_PupilSize_min_sum,0.0254839835222487,fixation_PupilSize_min_sum,5;1
Fixation Count_sum,0.0216882133211418,Fixation Count_sum,5;1
fixation_PupilSize_mean_sum,0.0205889477144537,fixation_PupilSize_mean_sum,5;1
fixation_PupilPeaksAmplitude_sum_sum,0.0132217460152682,fixation_PupilPeaksAmplitude_sum_sum,5;1
Fixation Count 250_sum,0.0131939720040406,Fixation Count 250_sum,5;1
fixation_PupilPeaksAmplitude_min_sum,0.0116425597194827,fixation_PupilPeaksAmplitude_min_sum,5;1
fixation_PupilSize_median_sum,0.0102537842372378,fixation_PupilSize_median_sum,5;1
fixation_NumberOfPupilPeaks_sum,0.0099875925227296,fixation_NumberOfPupilPeaks_sum,5;1
fixation_PupilSize_max_sum,0.0098042608164065,fixation_PupilSize_max_sum,5;1
